Plot Title: LSLE,,,,,,,,,,,,
#,"Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 20370964_duplicate_duplicate_duplicate_duplicate, SEN S/N: 20370964)","High Range, μS/cm (LGR S/N: 20370964_duplicate_duplicate_duplicate_duplicate, SEN S/N: 20370964)","Temp, °C (LGR S/N: 20370964_duplicate_duplicate_duplicate_duplicate, SEN S/N: 20370964)",Coupler Detached (LGR S/N: 20370964),Coupler Attached (LGR S/N: 20370964),Stopped (LGR S/N: 20370964),End Of File (LGR S/N: 20370964),Coupler Detached (LGR S/N: 20370964),Coupler Attached (LGR S/N: 20370964),Stopped (LGR S/N: 20370964),End Of File (LGR S/N: 20370964)
529,4/28/19 10:26,995.9,961.5,13.63,,,,,,,,
530,4/28/19 10:56,995.9,962,13.63,,,,,,,,
531,4/28/19 11:26,996.9,962,13.63,,,,,,,,
532,4/28/19 11:56,997.4,963.1,13.63,,,,,,,,
533,4/28/19 12:26,997.9,963.6,13.63,,,,,,,,
534,4/28/19 12:56,998.9,964.1,13.63,,,,,,,,
535,4/28/19 13:26,998.9,964.1,13.62,,,,,,,,
536,4/28/19 13:56,998.9,964.1,13.63,,,,,,,,
537,4/28/19 14:26,998.9,964.6,13.62,,,,,,,,
538,4/28/19 14:56,998.9,964.1,13.61,,,,,,,,
539,4/28/19 15:26,998.9,964.6,13.62,,,,,,,,
540,4/28/19 15:56,999.4,964.6,13.61,,,,,,,,
541,4/28/19 16:26,999.4,964.1,13.6,,,,,,,,
542,4/28/19 16:56,999.4,964.6,13.6,,,,,,,,
543,4/28/19 17:26,999.4,964.1,13.6,,,,,,,,
544,4/28/19 17:56,998.9,964.1,13.58,,,,,,,,
545,4/28/19 18:26,998.9,964.1,13.6,,,,,,,,
546,4/28/19 18:56,998.9,964.1,13.58,,,,,,,,
547,4/28/19 19:26,998.4,964.1,13.58,,,,,,,,
548,4/28/19 19:56,998.4,963.1,13.57,,,,,,,,
549,4/28/19 20:26,998.4,963.6,13.57,,,,,,,,
550,4/28/19 20:56,998.4,963.6,13.57,,,,,,,,
551,4/28/19 21:26,998.4,964.1,13.57,,,,,,,,
552,4/28/19 21:56,998.9,963.6,13.57,,,,,,,,
553,4/28/19 22:26,997.9,964.1,13.57,,,,,,,,
554,4/28/19 22:56,998.4,964.1,13.57,,,,,,,,
555,4/28/19 23:26,998.9,964.1,13.57,,,,,,,,
556,4/28/19 23:56,998.9,964.1,13.57,,,,,,,,
557,4/29/19 0:26,998.9,964.1,13.56,,,,,,,,
558,4/29/19 0:56,999.4,964.1,13.57,,,,,,,,
559,4/29/19 1:26,999.4,964.1,13.57,,,,,,,,
560,4/29/19 1:56,999.4,964.1,13.57,,,,,,,,
561,4/29/19 2:26,999.4,964.6,13.57,,,,,,,,
562,4/29/19 2:56,999.4,964.6,13.57,,,,,,,,
563,4/29/19 3:26,999.4,965.2,13.57,,,,,,,,
564,4/29/19 3:56,999.9,964.6,13.57,,,,,,,,
565,4/29/19 4:26,999.9,964.6,13.57,,,,,,,,
566,4/29/19 4:56,"1,000.40",964.6,13.57,,,,,,,,
567,4/29/19 5:26,999.9,965.7,13.57,,,,,,,,
568,4/29/19 5:56,"1,000.40",965.7,13.57,,,,,,,,
569,4/29/19 6:26,"1,000.40",966.2,13.57,,,,,,,,
570,4/29/19 6:56,"1,000.90",965.7,13.57,,,,,,,,
571,4/29/19 7:26,"1,000.90",966.2,13.56,,,,,,,,
572,4/29/19 7:56,"1,000.90",966.7,13.56,,,,,,,,
573,4/29/19 8:26,"1,001.40",966.7,13.56,,,,,,,,
574,4/29/19 8:56,"1,002.40",966.7,13.56,,,,,,,,
575,4/29/19 9:26,"1,001.90",967.2,13.56,,,,,,,,
576,4/29/19 9:56,"1,002.40",967.2,13.56,,,,,,,,
577,4/29/19 10:26,"1,002.40",967.2,13.55,,,,,,,,
578,4/29/19 10:56,"1,002.90",967.8,13.55,,,,,,,,
579,4/29/19 11:26,"1,002.90",968.3,13.54,,,,,,,,
580,4/29/19 11:56,"1,002.90",967.8,13.54,,,,,,,,
581,4/29/19 12:26,"1,002.90",968.3,13.54,,,,,,,,
582,4/29/19 12:56,"1,002.90",968.3,13.53,,,,,,,,
583,4/29/19 13:26,"1,002.90",968.3,13.53,,,,,,,,
584,4/29/19 13:56,"1,002.90",968.3,13.51,,,,,,,,
585,4/29/19 14:26,"1,002.90",968.3,13.5,,,,,,,,
586,4/29/19 14:56,"1,002.90",968.3,13.5,,,,,,,,
587,4/29/19 15:26,"1,002.90",967.8,13.49,,,,,,,,
588,4/29/19 15:56,"1,002.90",968.3,13.48,,,,,,,,
589,4/29/19 16:26,"1,002.40",967.8,13.47,,,,,,,,
590,4/29/19 16:56,"1,002.90",968.3,13.47,,,,,,,,
591,4/29/19 17:26,"1,002.40",967.8,13.47,,,,,,,,
592,4/29/19 17:56,"1,002.40",967.8,13.46,,,,,,,,
593,4/29/19 18:26,"1,002.40",967.8,13.44,,,,,,,,
594,4/29/19 18:56,"1,002.40",967.8,13.44,,,,,,,,
595,4/29/19 19:26,"1,001.90",967.8,13.44,,,,,,,,
596,4/29/19 19:56,"1,001.90",967.2,13.43,,,,,,,,
597,4/29/19 20:26,"1,001.90",967.2,13.42,,,,,,,,
598,4/29/19 20:56,"1,001.90",967.2,13.42,,,,,,,,
599,4/29/19 21:26,"1,002.40",967.2,13.41,,,,,,,,
600,4/29/19 21:56,"1,002.40",967.2,13.41,,,,,,,,
601,4/29/19 22:26,"1,002.90",968.3,13.4,,,,,,,,
602,4/29/19 22:56,"1,002.90",968.3,13.41,,,,,,,,
603,4/29/19 23:26,"1,002.90",968.3,13.41,,,,,,,,
604,4/29/19 23:56,"1,004.40",968.8,13.39,,,,,,,,
605,4/30/19 0:26,"1,004.90",969.8,13.4,,,,,,,,
606,4/30/19 0:56,"1,004.90",969.8,13.39,,,,,,,,
607,4/30/19 1:26,"1,004.90",969.8,13.39,,,,,,,,
608,4/30/19 1:56,"1,004.90",970.4,13.38,,,,,,,,
609,4/30/19 2:26,"1,005.40",970.4,13.38,,,,,,,,
610,4/30/19 2:56,"1,005.90",970.9,13.38,,,,,,,,
611,4/30/19 3:26,"1,005.90",970.9,13.38,,,,,,,,
612,4/30/19 3:56,"1,006.50",971.4,13.38,,,,,,,,
613,4/30/19 4:26,"1,006.50",971.9,13.36,,,,,,,,
614,4/30/19 4:56,"1,006.50",971.9,13.38,,,,,,,,
615,4/30/19 5:26,"1,006.50",971.9,13.36,,,,,,,,
616,4/30/19 5:56,"1,006.50",972.5,13.36,,,,,,,,
617,4/30/19 6:26,"1,007.50",971.9,13.36,,,,,,,,
618,4/30/19 6:56,"1,007.00",972.5,13.35,,,,,,,,
619,4/30/19 7:26,"1,007.50",973,13.34,,,,,,,,
620,4/30/19 7:56,"1,008.00",973,13.35,,,,,,,,
621,4/30/19 8:26,"1,008.50",973.5,13.35,,,,,,,,
622,4/30/19 8:56,"1,008.50",973.5,13.34,,,,,,,,
623,4/30/19 9:26,"1,009.00",974,13.33,,,,,,,,
624,4/30/19 9:56,"1,009.50",974.5,13.34,,,,,,,,
625,4/30/19 10:26,"1,010.50",975.6,13.33,,,,,,,,
626,4/30/19 10:56,"1,011.00",976.1,13.33,,,,,,,,
627,4/30/19 11:26,"1,011.50",976.6,13.33,,,,,,,,
628,4/30/19 11:56,"1,011.00",976.1,13.32,,,,,,,,
629,4/30/19 12:26,"1,011.00",976.6,13.32,,,,,,,,
630,4/30/19 12:56,"1,011.50",976.6,13.31,,,,,,,,
631,4/30/19 13:26,"1,011.50",976.6,13.31,,,,,,,,
632,4/30/19 13:56,"1,011.50",976.6,13.32,,,,,,,,
633,4/30/19 14:26,"1,012.00",976.6,13.31,,,,,,,,
634,4/30/19 14:56,"1,012.00",976.6,13.31,,,,,,,,
635,4/30/19 15:26,"1,012.00",976.6,13.31,,,,,,,,
636,4/30/19 15:56,"1,012.00",976.6,13.29,,,,,,,,
637,4/30/19 16:26,"1,012.00",976.6,13.29,,,,,,,,
638,4/30/19 16:56,"1,012.00",976.6,13.29,,,,,,,,
639,4/30/19 17:26,"1,012.00",976.6,13.29,,,,,,,,
640,4/30/19 17:56,"1,012.00",976.6,13.29,,,,,,,,
641,4/30/19 18:26,"1,012.00",976.6,13.29,,,,,,,,
642,4/30/19 18:56,"1,011.50",976.6,13.28,,,,,,,,
643,4/30/19 19:26,"1,012.00",976.6,13.28,,,,,,,,
644,4/30/19 19:56,"1,012.00",976.6,13.29,,,,,,,,
645,4/30/19 20:26,"1,012.00",976.6,13.29,,,,,,,,
646,4/30/19 20:56,"1,012.00",976.6,13.29,,,,,,,,
647,4/30/19 21:26,"1,012.00",977.7,13.29,,,,,,,,
648,4/30/19 21:56,"1,012.50",977.7,13.31,,,,,,,,
649,4/30/19 22:26,"1,012.50",977.7,13.31,,,,,,,,
650,4/30/19 22:56,"1,012.50",978.2,13.31,,,,,,,,
651,4/30/19 23:26,"1,013.50",978.2,13.32,,,,,,,,
652,4/30/19 23:56,"1,013.50",978.2,13.32,,,,,,,,
653,5/1/19 0:26,"1,014.00",978.7,13.33,,,,,,,,
654,5/1/19 0:56,"1,014.00",978.7,13.33,,,,,,,,
655,5/1/19 1:26,"1,014.00",979.8,13.33,,,,,,,,
656,5/1/19 1:56,"1,014.50",979.8,13.34,,,,,,,,
657,5/1/19 2:26,"1,015.00",979.8,13.35,,,,,,,,
658,5/1/19 2:56,"1,015.00",980.3,13.36,,,,,,,,
659,5/1/19 3:26,"1,016.00",980.8,13.36,,,,,,,,
660,5/1/19 3:56,"1,016.00",981.3,13.38,,,,,,,,
661,5/1/19 4:26,"1,016.50",981.3,13.38,,,,,,,,
662,5/1/19 4:56,"1,016.50",981.3,13.39,,,,,,,,
663,5/1/19 5:26,"1,017.00",982.4,13.4,,,,,,,,
664,5/1/19 5:56,"1,017.50",982.4,13.41,,,,,,,,
665,5/1/19 6:26,"1,017.50",982.9,13.41,,,,,,,,
666,5/1/19 6:56,"1,018.00",983.4,13.42,,,,,,,,
667,5/1/19 7:26,"1,018.00",983.4,13.42,,,,,,,,
668,5/1/19 7:56,"1,019.00",983.9,13.43,,,,,,,,
669,5/1/19 8:26,"1,019.00",983.9,13.44,,,,,,,,
670,5/1/19 8:56,"1,019.50",985,13.44,,,,,,,,
671,5/1/19 9:26,"1,019.50",985,13.46,,,,,,,,
672,5/1/19 9:56,"1,019.50",985.5,13.46,,,,,,,,
673,5/1/19 10:26,"1,020.00",985.5,13.47,,,,,,,,
674,5/1/19 10:56,"1,020.50",985.5,13.47,,,,,,,,
675,5/1/19 11:26,"1,020.50",986,13.47,,,,,,,,
676,5/1/19 11:56,"1,020.50",986.6,13.48,,,,,,,,
677,5/1/19 12:26,"1,021.00",986.6,13.48,,,,,,,,
678,5/1/19 12:56,"1,022.00",987.1,13.49,,,,,,,,
679,5/1/19 13:26,"1,022.00",987.6,13.49,,,,,,,,
680,5/1/19 13:56,"1,022.00",987.6,13.49,,,,,,,,
681,5/1/19 14:26,"1,022.50",987.6,13.49,,,,,,,,
682,5/1/19 14:56,"1,022.50",988.1,13.5,,,,,,,,
683,5/1/19 15:26,"1,023.00",988.1,13.5,,,,,,,,
684,5/1/19 15:56,"1,023.00",988.6,13.5,,,,,,,,
685,5/1/19 16:26,"1,023.00",988.6,13.51,,,,,,,,
686,5/1/19 16:56,"1,023.00",988.6,13.51,,,,,,,,
687,5/1/19 17:26,"1,023.50",988.6,13.51,,,,,,,,
688,5/1/19 17:56,"1,023.50",988.6,13.51,,,,,,,,
689,5/1/19 18:26,"1,024.00",989.2,13.51,,,,,,,,
690,5/1/19 18:56,"1,023.50",989.2,13.53,,,,,,,,
691,5/1/19 19:26,"1,023.50",989.2,13.53,,,,,,,,
692,5/1/19 19:56,"1,024.00",989.2,13.53,,,,,,,,
693,5/1/19 20:26,"1,024.50",989.7,13.53,,,,,,,,
694,5/1/19 20:56,"1,023.50",989.7,13.53,,,,,,,,
695,5/1/19 21:26,"1,024.50",989.7,13.53,,,,,,,,
696,5/1/19 21:56,"1,024.50",989.7,13.53,,,,,,,,
697,5/1/19 22:26,"1,024.50",989.7,13.54,,,,,,,,
698,5/1/19 22:56,"1,025.00",990.2,13.54,,,,,,,,
699,5/1/19 23:26,"1,025.00",989.7,13.54,,,,,,,,
700,5/1/19 23:56,"1,025.00",990.7,13.54,,,,,,,,
701,5/2/19 0:26,"1,025.00",990.7,13.54,,,,,,,,
702,5/2/19 0:56,"1,025.50",990.7,13.55,,,,,,,,
703,5/2/19 1:26,"1,025.50",990.7,13.54,,,,,,,,
704,5/2/19 1:56,"1,026.00",991.3,13.55,,,,,,,,
705,5/2/19 2:26,"1,026.00",991.3,13.55,,,,,,,,
706,5/2/19 2:56,"1,026.00",992.3,13.55,,,,,,,,
707,5/2/19 3:26,"1,026.50",992.3,13.55,,,,,,,,
708,5/2/19 3:56,"1,027.50",992.3,13.55,,,,,,,,
709,5/2/19 4:26,"1,027.50",992.3,13.56,,,,,,,,
710,5/2/19 4:56,"1,027.50",992.8,13.56,,,,,,,,
711,5/2/19 5:26,"1,028.00",993.4,13.56,,,,,,,,
712,5/2/19 5:56,"1,027.50",993.4,13.56,,,,,,,,
713,5/2/19 6:26,"1,028.00",993.4,13.56,,,,,,,,
714,5/2/19 6:56,"1,028.00",993.9,13.56,,,,,,,,
715,5/2/19 7:26,"1,028.00",993.4,13.57,,,,,,,,
716,5/2/19 7:56,"1,028.50",993.9,13.57,,,,,,,,
717,5/2/19 8:26,"1,029.00",994.4,13.57,,,,,,,,
718,5/2/19 8:56,"1,030.00",995.5,13.57,,,,,,,,
719,5/2/19 9:26,"1,031.00",996.5,13.56,,,,,,,,
720,5/2/19 9:56,"1,031.00",996.5,13.57,,,,,,,,
721,5/2/19 10:26,"1,031.50",997,13.57,,,,,,,,
722,5/2/19 10:56,"1,031.50",997.5,13.57,,,,,,,,
723,5/2/19 11:26,"1,031.50",997.5,13.57,,,,,,,,
724,5/2/19 11:56,"1,031.50",997,13.57,,,,,,,,
725,5/2/19 12:26,"1,031.50",997,13.57,,,,,,,,
726,5/2/19 12:56,"1,031.00",997,13.57,,,,,,,,
727,5/2/19 13:26,"1,031.50",997,13.57,,,,,,,,
728,5/2/19 13:56,"1,031.00",997,13.57,,,,,,,,
729,5/2/19 14:26,"1,031.50",997,13.57,,,,,,,,
730,5/2/19 14:56,"1,031.50",997,13.57,,,,,,,,
731,5/2/19 15:26,"1,031.50",997,13.58,,,,,,,,
732,5/2/19 15:56,"1,031.50",996.5,13.57,,,,,,,,
733,5/2/19 16:26,"1,031.00",996,13.58,,,,,,,,
734,5/2/19 16:56,"1,030.50",996,13.58,,,,,,,,
735,5/2/19 17:26,"1,030.50",996.5,13.57,,,,,,,,
736,5/2/19 17:56,"1,031.50",996.5,13.58,,,,,,,,
737,5/2/19 18:26,"1,031.50",997,13.58,,,,,,,,
738,5/2/19 18:56,"1,031.50",997,13.58,,,,,,,,
739,5/2/19 19:26,"1,032.00",998.1,13.6,,,,,,,,
740,5/2/19 19:56,"1,033.00",998.6,13.61,,,,,,,,
741,5/2/19 20:26,"1,033.50",998.6,13.62,,,,,,,,
742,5/2/19 20:56,"1,033.50",999.6,13.62,,,,,,,,
743,5/2/19 21:26,"1,034.00",999.6,13.63,,,,,,,,
744,5/2/19 21:56,"1,034.50","1,000.70",13.63,,,,,,,,
745,5/2/19 22:26,"1,034.50","1,000.70",13.64,,,,,,,,
746,5/2/19 22:56,"1,035.50","1,001.20",13.65,,,,,,,,
747,5/2/19 23:26,"1,036.00","1,001.20",13.66,,,,,,,,
748,5/2/19 23:56,"1,036.50","1,002.30",13.66,,,,,,,,
749,5/3/19 0:26,"1,037.60","1,002.80",13.68,,,,,,,,
750,5/3/19 0:56,"1,037.60","1,003.30",13.69,,,,,,,,
751,5/3/19 1:26,"1,038.60","1,004.90",13.7,,,,,,,,
752,5/3/19 1:56,"1,039.60","1,005.40",13.7,,,,,,,,
753,5/3/19 2:26,"1,040.60","1,006.50",13.71,,,,,,,,
754,5/3/19 2:56,"1,041.60","1,007.50",13.73,,,,,,,,
755,5/3/19 3:26,"1,042.10","1,008.00",13.73,,,,,,,,
756,5/3/19 3:56,"1,043.10","1,009.60",13.75,,,,,,,,
757,5/3/19 4:26,"1,044.10","1,009.60",13.76,,,,,,,,
758,5/3/19 4:56,"1,044.60","1,010.70",13.77,,,,,,,,
759,5/3/19 5:26,"1,045.60","1,011.70",13.76,,,,,,,,
760,5/3/19 5:56,"1,046.10","1,012.20",13.77,,,,,,,,
761,5/3/19 6:26,"1,046.60","1,012.80",13.78,,,,,,,,
762,5/3/19 6:56,"1,047.60","1,013.30",13.79,,,,,,,,
763,5/3/19 7:26,"1,048.10","1,014.30",13.79,,,,,,,,
764,5/3/19 7:56,"1,048.60","1,014.30",13.8,,,,,,,,
765,5/3/19 8:26,"1,049.60","1,015.40",13.8,,,,,,,,
766,5/3/19 8:56,"1,050.10","1,015.90",13.8,,,,,,,,
767,5/3/19 9:26,"1,050.60","1,015.90",13.82,,,,,,,,
768,5/3/19 9:56,"1,050.60","1,017.00",13.82,,,,,,,,
769,5/3/19 10:26,"1,051.60","1,017.50",13.83,,,,,,,,
770,5/3/19 10:56,"1,052.10","1,018.00",13.83,,,,,,,,
771,5/3/19 11:26,"1,052.60","1,018.50",13.84,,,,,,,,
772,5/3/19 11:56,"1,053.60","1,019.60",13.84,,,,,,,,
773,5/3/19 12:26,"1,054.60","1,020.10",13.84,,,,,,,,
774,5/3/19 12:56,"1,055.10","1,020.60",13.85,,,,,,,,
775,5/3/19 13:26,"1,055.10","1,020.60",13.85,,,,,,,,
776,5/3/19 13:56,"1,056.10","1,021.20",13.85,,,,,,,,
777,5/3/19 14:26,"1,056.10","1,022.20",13.85,,,,,,,,
778,5/3/19 14:56,"1,056.60","1,022.20",13.84,,,,,,,,
779,5/3/19 15:26,"1,057.20","1,022.70",13.85,,,,,,,,
780,5/3/19 15:56,"1,057.20","1,023.30",13.85,,,,,,,,
781,5/3/19 16:26,"1,057.70","1,023.30",13.86,,,,,,,,
782,5/3/19 16:56,"1,058.20","1,023.80",13.87,,,,,,,,
783,5/3/19 17:26,"1,058.20","1,023.80",13.87,,,,,,,,
784,5/3/19 17:56,"1,058.70","1,024.30",13.87,,,,,,,,
785,5/3/19 18:26,"1,058.70","1,024.80",13.87,,,,,,,,
786,5/3/19 18:56,"1,058.70","1,024.80",13.87,,,,,,,,
787,5/3/19 19:26,"1,059.20","1,025.40",13.88,,,,,,,,
788,5/3/19 19:56,"1,059.20","1,025.40",13.88,,,,,,,,
789,5/3/19 20:26,"1,059.70","1,025.40",13.88,,,,,,,,
790,5/3/19 20:56,"1,060.20","1,025.90",13.88,,,,,,,,
791,5/3/19 21:26,"1,060.20","1,026.40",13.88,,,,,,,,
792,5/3/19 21:56,"1,060.20","1,026.40",13.9,,,,,,,,
793,5/3/19 22:26,"1,060.70","1,026.40",13.91,,,,,,,,
794,5/3/19 22:56,"1,061.20","1,026.40",13.91,,,,,,,,
795,5/3/19 23:26,"1,061.20","1,026.90",13.91,,,,,,,,
796,5/3/19 23:56,"1,061.70","1,027.50",13.91,,,,,,,,
797,5/4/19 0:26,"1,061.70","1,027.50",13.92,,,,,,,,
798,5/4/19 0:56,"1,062.20","1,028.00",13.92,,,,,,,,
799,5/4/19 1:26,"1,062.70","1,028.50",13.93,,,,,,,,
800,5/4/19 1:56,"1,063.20","1,029.60",13.94,,,,,,,,
801,5/4/19 2:26,"1,063.70","1,029.60",13.93,,,,,,,,
802,5/4/19 2:56,"1,064.20","1,030.60",13.94,,,,,,,,
803,5/4/19 3:26,"1,065.20","1,030.60",13.95,,,,,,,,
804,5/4/19 3:56,"1,065.20","1,031.20",13.95,,,,,,,,
805,5/4/19 4:26,"1,065.70","1,031.70",13.95,,,,,,,,
806,5/4/19 4:56,"1,065.70","1,031.70",13.97,,,,,,,,
807,5/4/19 5:26,"1,066.20","1,032.70",13.97,,,,,,,,
808,5/4/19 5:56,"1,066.70","1,032.70",13.97,,,,,,,,
809,5/4/19 6:26,"1,067.20","1,033.30",13.98,,,,,,,,
810,5/4/19 6:56,"1,067.70","1,033.80",13.98,,,,,,,,
811,5/4/19 7:26,"1,067.70","1,033.80",13.99,,,,,,,,
812,5/4/19 7:56,"1,068.20","1,034.80",13.99,,,,,,,,
813,5/4/19 8:26,"1,068.70","1,034.80",13.99,,,,,,,,
814,5/4/19 8:56,"1,068.70","1,035.40",14,,,,,,,,
815,5/4/19 9:26,"1,069.70","1,035.40",14,,,,,,,,
816,5/4/19 9:56,"1,069.70","1,035.40",14,,,,,,,,
817,5/4/19 10:26,"1,070.20","1,035.90",14.01,,,,,,,,
818,5/4/19 10:56,"1,070.20","1,035.90",14.01,,,,,,,,
819,5/4/19 11:26,"1,070.70","1,036.40",14.04,,,,,,,,
820,5/4/19 11:56,"1,070.70","1,036.40",14.01,,,,,,,,
821,5/4/19 12:26,"1,070.70","1,037.50",14.02,,,,,,,,
822,5/4/19 12:56,"1,070.70","1,037.00",14.02,,,,,,,,
823,5/4/19 13:26,"1,071.70","1,038.00",14.02,,,,,,,,
824,5/4/19 13:56,"1,071.70","1,037.50",14.04,,,,,,,,
825,5/4/19 14:26,"1,072.20","1,038.00",14.04,,,,,,,,
826,5/4/19 14:56,"1,072.20","1,038.50",14.04,,,,,,,,
827,5/4/19 15:26,"1,072.70","1,038.50",14.05,,,,,,,,
828,5/4/19 15:56,"1,072.70","1,039.10",14.04,,,,,,,,
829,5/4/19 16:26,"1,073.30","1,039.10",14.05,,,,,,,,
830,5/4/19 16:56,"1,073.30","1,039.60",14.04,,,,,,,,
831,5/4/19 17:26,"1,073.30","1,039.60",14.05,,,,,,,,
832,5/4/19 17:56,"1,073.30","1,039.60",14.05,,,,,,,,
833,5/4/19 18:26,"1,073.30","1,039.60",14.05,,,,,,,,
834,5/4/19 18:56,"1,073.80","1,039.60",14.06,,,,,,,,
835,5/4/19 19:26,"1,073.80","1,039.60",14.06,,,,,,,,
836,5/4/19 19:56,"1,074.30","1,040.10",14.06,,,,,,,,
837,5/4/19 20:26,"1,073.80","1,040.10",14.06,,,,,,,,
838,5/4/19 20:56,"1,073.80","1,040.60",14.07,,,,,,,,
839,5/4/19 21:26,"1,074.30","1,040.10",14.07,,,,,,,,
840,5/4/19 21:56,"1,074.30","1,040.10",14.07,,,,,,,,
841,5/4/19 22:26,"1,074.30","1,040.60",14.08,,,,,,,,
842,5/4/19 22:56,"1,075.30","1,041.20",14.08,,,,,,,,
843,5/4/19 23:26,"1,074.30","1,040.60",14.08,,,,,,,,
844,5/4/19 23:56,"1,075.30","1,041.20",14.09,,,,,,,,
845,5/5/19 0:26,"1,075.30","1,041.20",14.09,,,,,,,,
846,5/5/19 0:56,"1,075.30","1,041.70",14.09,,,,,,,,
847,5/5/19 1:26,"1,075.80","1,042.20",14.09,,,,,,,,
848,5/5/19 1:56,"1,076.30","1,042.80",14.1,,,,,,,,
849,5/5/19 2:26,"1,077.30","1,042.80",14.12,,,,,,,,
850,5/5/19 2:56,"1,077.80","1,043.30",14.12,,,,,,,,
851,5/5/19 3:26,"1,078.80","1,043.80",14.12,,,,,,,,
852,5/5/19 3:56,"1,079.30","1,045.40",14.13,,,,,,,,
853,5/5/19 4:26,"1,080.30","1,045.90",14.12,,,,,,,,
854,5/5/19 4:56,"1,080.80","1,046.50",14.14,,,,,,,,
855,5/5/19 5:26,"1,081.30","1,047.00",14.13,,,,,,,,
856,5/5/19 5:56,"1,082.30","1,047.00",14.14,,,,,,,,
857,5/5/19 6:26,"1,082.80","1,048.00",14.14,,,,,,,,
858,5/5/19 6:56,"1,082.80","1,048.60",14.14,,,,,,,,
859,5/5/19 7:26,"1,083.30","1,049.10",14.14,,,,,,,,
860,5/5/19 7:56,"1,083.80","1,049.60",14.15,,,,,,,,
861,5/5/19 8:26,"1,083.80","1,049.60",14.14,,,,,,,,
862,5/5/19 8:56,"1,084.30","1,049.60",14.15,,,,,,,,
863,5/5/19 9:26,"1,084.30","1,050.70",14.16,,,,,,,,
864,5/5/19 9:56,"1,085.30","1,050.70",14.16,,,,,,,,
865,5/5/19 10:26,"1,085.80","1,051.20",14.16,,,,,,,,
866,5/5/19 10:56,"1,085.80","1,052.30",14.16,,,,,,,,
867,5/5/19 11:26,"1,087.40","1,052.80",14.16,,,,,,,,
868,5/5/19 11:56,"1,087.40","1,053.30",14.16,,,,,,,,
869,5/5/19 12:26,"1,088.40","1,053.80",14.16,,,,,,,,
870,5/5/19 12:56,"1,088.40","1,054.40",14.17,,,,,,,,
871,5/5/19 13:26,"1,088.90","1,054.90",14.16,,,,,,,,
872,5/5/19 13:56,"1,089.90","1,055.40",14.17,,,,,,,,
873,5/5/19 14:26,"1,090.40","1,056.00",14.17,,,,,,,,
874,5/5/19 14:56,"1,090.90","1,057.00",14.16,,,,,,,,
875,5/5/19 15:26,"1,091.90","1,057.50",14.17,,,,,,,,
876,5/5/19 15:56,"1,092.40","1,058.10",14.17,,,,,,,,
877,5/5/19 16:26,"1,093.40","1,059.10",14.16,,,,,,,,
878,5/5/19 16:56,"1,093.90","1,059.70",14.17,,,,,,,,
879,5/5/19 17:26,"1,093.90","1,060.20",14.17,,,,,,,,
880,5/5/19 17:56,"1,094.90","1,060.70",14.17,,,,,,,,
881,5/5/19 18:26,"1,095.40","1,061.30",14.17,,,,,,,,
882,5/5/19 18:56,"1,095.90","1,062.30",14.17,,,,,,,,
883,5/5/19 19:26,"1,096.90","1,062.80",14.19,,,,,,,,
884,5/5/19 19:56,"1,097.40","1,063.40",14.17,,,,,,,,
885,5/5/19 20:26,"1,097.90","1,063.90",14.17,,,,,,,,
886,5/5/19 20:56,"1,098.40","1,063.90",14.17,,,,,,,,
887,5/5/19 21:26,"1,098.40","1,065.00",14.17,,,,,,,,
888,5/5/19 21:56,"1,100.00","1,065.50",14.17,,,,,,,,
889,5/5/19 22:26,"1,100.00","1,066.00",14.17,,,,,,,,
890,5/5/19 22:56,"1,100.50","1,066.50",14.17,,,,,,,,
891,5/5/19 23:26,"1,101.00","1,067.10",14.17,,,,,,,,
892,5/5/19 23:56,"1,102.00","1,067.60",14.17,,,,,,,,
893,5/6/19 0:26,"1,102.50","1,068.10",14.16,,,,,,,,
894,5/6/19 0:56,"1,102.50","1,068.70",14.17,,,,,,,,
895,5/6/19 1:26,"1,103.50","1,069.70",14.16,,,,,,,,
896,5/6/19 1:56,"1,104.00","1,070.30",14.17,,,,,,,,
897,5/6/19 2:26,"1,104.50","1,070.80",14.16,,,,,,,,
898,5/6/19 2:56,"1,105.00","1,071.30",14.16,,,,,,,,
899,5/6/19 3:26,"1,105.50","1,071.80",14.16,,,,,,,,
900,5/6/19 3:56,"1,106.00","1,072.40",14.16,,,,,,,,
901,5/6/19 4:26,"1,106.00","1,072.90",14.16,,,,,,,,
902,5/6/19 4:56,"1,107.00","1,072.90",14.16,,,,,,,,
903,5/6/19 5:26,"1,107.50","1,074.00",14.15,,,,,,,,
904,5/6/19 5:56,"1,108.00","1,074.00",14.16,,,,,,,,
905,5/6/19 6:26,"1,108.50","1,075.00",14.16,,,,,,,,
906,5/6/19 6:56,"1,109.50","1,075.60",14.15,,,,,,,,
907,5/6/19 7:26,"1,109.50","1,075.60",14.15,,,,,,,,
908,5/6/19 7:56,"1,110.10","1,076.10",14.15,,,,,,,,
909,5/6/19 8:26,"1,110.60","1,076.60",14.15,,,,,,,,
910,5/6/19 8:56,"1,111.60","1,077.70",14.15,,,,,,,,
911,5/6/19 9:26,"1,112.60","1,078.20",14.14,,,,,,,,
912,5/6/19 9:56,"1,112.60","1,079.30",14.14,,,,,,,,
